Order#,Demand Type,Ship Date,Item#,Approved Plant 1,Approved Plant 2,Approved Plant 3,Grade,Spec,Shipping Warehouse Code,Sum of Ordered Pallets,Order Date
230583-1-7-1174384,Order,2024-07-09 00:00:00,310015,WA001,ID002,"",102,9999A,WA001,16,2024-07-02 00:00:00
230583-1-8-1176088,Order,2024-08-27 00:00:00,310015,WA001,ID002,"",102,9999A,WA001,16,2024-08-22 00:00:00
230583-1-8-1176089,Order,2024-08-27 00:00:00,310015,WA001,ID002,"",102,9999A,WA001,16,2024-08-22 00:00:00
230583-1-9-1177085,Order,2024-09-02 00:00:00,310015,WA001,ID002,"",102,9999A,WA001,16,2024-08-26 00:00:00
230583-1-9-1177086,Order,2024-09-02 00:00:00,310015,WA001,ID002,"",102,9999A,WA001,16,2024-08-26 00:00:00
230601-1-3-1174873,Order,2024-07-29 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-07-11 00:00:00
230601-1-3-1174876,Order,2024-08-04 00:00:00,310015,ID002,"","",102,3117A,ID010,5.999818561190239,2024-07-11 00:00:00
230601-1-3-1175767,Order,2024-08-11 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-07-30 00:00:00
230601-1-3-1175768,Order,2024-08-16 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-07-30 00:00:00
230601-1-3-1175769,Order,2024-08-23 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-07-30 00:00:00
230601-1-4-1176517,Order,2024-10-27 00:00:00,310015,ID002,"","",102,3117A,ID010,10.000181438809761,2024-08-14 00:00:00
230601-1-4-1176518,Order,2024-09-13 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-08-14 00:00:00
230601-1-4-1176519,Order,2024-09-20 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-08-14 00:00:00
230601-1-4-1179205,Order,2024-10-11 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-10-01 00:00:00
230601-1-4-1181438,Order,2024-12-03 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-11-18 00:00:00
230601-1-4-1181467,Order,2024-12-06 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-11-18 00:00:00
230601-1-5-1182460,Order,2025-01-03 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-12-16 00:00:00
230619-1-12-1179903,Order,2024-12-17 00:00:00,310768,ID002,"","",101,3200A,ID010,19,2024-10-14 00:00:00
230619-1-13-1181293,Order,2025-01-06 00:00:00,310768,ID002,"","",101,3200A,ID010,19,2024-11-13 00:00:00
230619-1-5-1175443,Order,2024-07-25 00:00:00,310768,ID002,"","",102,9999A,ID010,20,2024-07-24 00:00:00
230619-1-8-1175598,Order,2024-10-28 00:00:00,310768,ID002,"","",101,3200A,ID010,20,2024-07-26 00:00:00
230619-1-8-1175599,Order,2024-10-28 00:00:00,310768,ID002,"","",101,3200A,ID010,20,2024-07-26 00:00:00
230619-1-8-1175600,Order,2024-10-28 00:00:00,310768,ID002,"","",101,3200A,ID010,20,2024-07-26 00:00:00
230619-1-9-1176918,Order,2024-09-18 00:00:00,310768,ID010,"","",101,9999A,ID010,20,2024-08-21 00:00:00
230625-1-10-1174734,Order,2024-09-26 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-07-10 00:00:00
230625-1-10-1178405,Order,2024-10-08 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-09-19 00:00:00
230625-1-10-1178406,Order,2024-10-19 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-09-19 00:00:00
230625-1-11-1178407,Order,2024-10-29 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-09-19 00:00:00
230625-1-11-1180068,Order,2024-11-07 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-10-16 00:00:00
230625-1-11-1180069,Order,2024-11-16 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-10-16 00:00:00
230625-1-12-1180070,Order,2024-11-26 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-10-16 00:00:00
230625-1-12-1181458,Order,2024-12-05 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-11-19 00:00:00
230625-1-12-1181459,Order,2024-12-14 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-11-19 00:00:00
230625-1-12-1181460,Order,2024-12-24 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-11-19 00:00:00
230625-1-7-942882,Order,2024-07-11 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-06-18 00:00:00
230625-1-7-942883,Order,2024-07-18 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-06-18 00:00:00
230625-1-7-942884,Order,2024-07-27 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-06-18 00:00:00
230625-1-8-1174727,Order,2024-08-03 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-07-10 00:00:00
230625-1-8-1174728,Order,2024-08-13 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-07-10 00:00:00
230625-1-8-1174729,Order,2024-08-23 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-07-10 00:00:00
230625-1-9-1174731,Order,2024-08-31 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-07-10 00:00:00
230625-1-9-1174732,Order,2024-09-10 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-07-10 00:00:00
230625-1-9-1174733,Order,2024-09-18 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-07-10 00:00:00
230682-1-7-1175341,Order,2024-08-07 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-07-23 00:00:00
230682-1-7-1175342,Order,2024-08-02 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-07-23 00:00:00
230682-1-7-1175343,Order,2024-08-12 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-07-23 00:00:00
230682-1-7-1175344,Order,2024-08-19 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-07-23 00:00:00
230682-1-7-1175345,Order,2024-08-26 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-07-23 00:00:00
230682-1-7-1175346,Order,2024-08-30 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-07-23 00:00:00
230682-1-8-1176507,Order,2024-09-03 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-08-14 00:00:00
230682-1-8-1176508,Order,2024-09-09 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-08-14 00:00:00
230682-1-8-1176509,Order,2024-09-13 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-08-14 00:00:00
230682-1-8-1178571,Order,2024-10-25 00:00:00,310774,WA001,"","",102,9999A,WA001,19,2024-09-23 00:00:00
230723-1-2-1175494,Order,2024-08-19 00:00:00,310018,WA001,"","",102,9999A,WA001,14.999909280595118,2024-07-24 00:00:00
230723-1-4-1177863,Order,2024-11-04 00:00:00,310018,WA001,"","",102,9999A,WA001,14.999909280595118,2024-09-11 00:00:00
230723-1-5-1181818,Order,2024-12-05 00:00:00,310018,WA001,"","",102,9999A,WA001,15.00027215821464,2024-11-27 00:00:00
230734-1-3-1177141,Order,2024-10-18 00:00:00,310015,WA001,"","",102,9999A,WA001,8,2024-08-27 00:00:00
230737-1-2-1176510,Order,2024-09-13 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-08-14 00:00:00
230737-1-2-1176511,Order,2024-09-23 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-08-14 00:00:00
230737-1-3-1177866,Order,2024-10-14 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-09-11 00:00:00
230737-1-3-1177867,Order,2024-10-30 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-09-11 00:00:00
230737-1-3-1177868,Order,2024-11-11 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-09-11 00:00:00
230737-1-3-1177902,Order,2024-10-04 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-09-11 00:00:00
230737-1-3-1178567,Order,2024-11-25 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-09-23 00:00:00
230752-1-7-1174221,Order,2024-08-16 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,40,2024-06-28 00:00:00
230752-1-7-1174222,Order,2024-08-16 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,40,2024-06-28 00:00:00
230752-1-7-1174223,Order,2024-08-16 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,40,2024-06-28 00:00:00
230752-1-8-1175591,Order,2024-09-16 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,40,2024-07-26 00:00:00
230752-1-8-1175592,Order,2024-09-16 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,40,2024-07-26 00:00:00
230752-1-8-1175593,Order,2024-09-16 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,40,2024-07-26 00:00:00
230752-1-9-1177199,Order,2024-10-01 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,0.05987480722126462,2024-08-29 00:00:00
230752-1-9-1177199,Order,2024-10-02 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,19.940125192778734,2024-08-29 00:00:00
230752-1-9-1177200,Order,2024-10-02 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,40,2024-08-29 00:00:00
230752-1-9-1177201,Order,2024-10-02 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,40,2024-08-29 00:00:00
230788-1-6-1175427,Order,2024-09-16 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,20,2024-07-23 00:00:00
230788-1-7-1177562,Order,2024-10-15 00:00:00,310726,WA003,"","",101,3007DRYGUM,WA007,40,2024-09-06 00:00:00
230811-1-2-1173980,Order,2024-08-16 00:00:00,310726,WA003,"","",101,3007FO,WA007,20,2024-06-24 00:00:00
230811-1-3-1175428,Order,2024-09-16 00:00:00,310726,WA003,"","",101,3007FO,WA007,20,2024-07-23 00:00:00
230879-1-3-942983,Order,2024-07-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.03991653814750975,2024-06-19 00:00:00
230879-1-3-942983,Order,2024-07-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.960174181257372,2024-06-19 00:00:00
230879-1-3-942984,Order,2024-07-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.1001542229882972,2024-06-19 00:00:00
230879-1-3-942984,Order,2024-07-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.89993649641658,2024-06-19 00:00:00
230879-1-3-942985,Order,2024-07-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-06-19 00:00:00
230879-1-3-942986,Order,2024-07-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-06-19 00:00:00
230880-1-1-1175355,Order,2024-07-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,2.0001814388097614,2024-07-23 00:00:00
230880-1-1-1175355,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,18.99990928059512,2024-07-23 00:00:00
230880-1-1-1175356,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-07-23 00:00:00
230880-1-1-1175357,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-07-23 00:00:00
230880-1-1-1175358,Order,2024-07-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2024-07-23 00:00:00
230880-1-1-1175358,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2024-07-23 00:00:00
230880-1-1-1175359,Order,2024-07-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2024-07-23 00:00:00
230880-1-1-1175359,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2024-07-23 00:00:00
230880-1-2-1177111,Order,2024-09-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-08-27 00:00:00
230880-1-2-1177136,Order,2024-08-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.0798330762950195,2024-08-27 00:00:00
230880-1-2-1177136,Order,2024-09-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.91989476549034,2024-08-27 00:00:00
230880-1-2-1177137,Order,2024-09-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-08-27 00:00:00
230880-1-2-1177138,Order,2024-09-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-08-27 00:00:00
230880-1-2-1177139,Order,2024-09-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-08-27 00:00:00
230880-1-2-1177140,Order,2024-09-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-08-27 00:00:00
230880-1-3-1177142,Order,2024-10-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-08-27 00:00:00
230880-1-3-1177143,Order,2024-10-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-08-27 00:00:00
230880-1-3-1177144,Order,2024-10-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-08-27 00:00:00
230880-1-3-1177145,Order,2024-10-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-08-27 00:00:00
230880-1-3-1177146,Order,2024-09-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2024-08-27 00:00:00
230880-1-3-1177146,Order,2024-10-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2024-08-27 00:00:00
230881-1-1-1181009,Order,2024-11-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2024-11-06 00:00:00
230881-1-1-1181009,Order,2024-12-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2024-11-06 00:00:00
230881-1-1-1181010,Order,2024-11-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.3000997913453688,2024-11-06 00:00:00
230881-1-1-1181010,Order,2024-12-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.69999092805951,2024-11-06 00:00:00
230881-1-1-1181011,Order,2024-11-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2024-11-06 00:00:00
230881-1-1-1181011,Order,2024-12-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2024-11-06 00:00:00
230881-1-1-1181704,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-11-22 00:00:00
230881-1-1-1181705,Order,2024-12-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2024-11-22 00:00:00
230881-1-1-1181705,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2024-11-22 00:00:00
230881-1-2-1181421,Order,2024-12-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.03991653814750975,2024-11-15 00:00:00
230881-1-2-1181421,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.960174181257372,2024-11-15 00:00:00
230881-1-2-1181422,Order,2024-12-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.05987480722126462,2024-11-15 00:00:00
230881-1-2-1181422,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.939853034564095,2024-11-15 00:00:00
230881-1-2-1181423,Order,2024-12-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,1.0000907194048807,2024-11-15 00:00:00
230881-1-2-1181423,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20,2024-11-15 00:00:00
230881-1-2-1181424,Order,2024-12-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.3599745985666334,2024-11-15 00:00:00
230881-1-2-1181424,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.640116120838247,2024-11-15 00:00:00
230881-1-2-1181425,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-11-15 00:00:00
230881-1-3-1181721,Order,2024-12-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2024-11-22 00:00:00
230881-1-3-1181721,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2024-11-22 00:00:00
230881-1-3-1181722,Order,2024-12-30 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.39989113671414317,2024-11-22 00:00:00
230881-1-3-1181722,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.599836705071215,2024-11-22 00:00:00
230881-1-3-1181723,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-11-22 00:00:00
230881-1-3-1181724,Order,2024-12-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-11-22 00:00:00
230881-1-3-1181725,Order,2025-01-16 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-11-22 00:00:00
230914-1-10-1179142,Order,2024-11-01 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,0.019958269073754874,2024-09-30 00:00:00
230914-1-10-1179142,Order,2024-11-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.979951011521363,2024-09-30 00:00:00
230914-1-10-1179143,Order,2024-11-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-09-30 00:00:00
230914-1-10-1179144,Order,2024-11-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-09-30 00:00:00
230914-1-10-1179145,Order,2024-11-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-09-30 00:00:00
230914-1-10-1179146,Order,2024-11-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-09-30 00:00:00
230914-1-11-1179171,Order,2024-12-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-10-01 00:00:00
230914-1-11-1179172,Order,2024-12-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-10-01 00:00:00
230914-1-11-1179173,Order,2024-12-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-10-01 00:00:00
230914-1-11-1179174,Order,2024-12-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-10-01 00:00:00
230914-1-11-1179175,Order,2024-12-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-10-01 00:00:00
230914-1-7-942861,Order,2024-08-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-06-18 00:00:00
230914-1-7-942862,Order,2024-08-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-06-18 00:00:00
230914-1-7-942863,Order,2024-08-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-06-18 00:00:00
230914-1-7-942864,Order,2024-08-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-06-18 00:00:00
230914-1-7-942865,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,0.019958269073754874,2024-06-18 00:00:00
230914-1-7-942865,Order,2024-08-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.979951011521363,2024-06-18 00:00:00
230914-1-8-1175898,Order,2024-09-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-08-01 00:00:00
230914-1-8-1175899,Order,2024-09-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-08-01 00:00:00
230914-1-8-1175900,Order,2024-09-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-08-01 00:00:00
230914-1-8-1175901,Order,2024-09-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-08-01 00:00:00
230914-1-8-1175902,Order,2024-09-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-08-01 00:00:00
230914-1-9-1176265,Order,2024-10-01 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,0.05987480722126462,2024-08-09 00:00:00
230914-1-9-1176265,Order,2024-10-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.940034473373855,2024-08-09 00:00:00
230914-1-9-1176266,Order,2024-10-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-08-09 00:00:00
230914-1-9-1176267,Order,2024-10-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-08-09 00:00:00
230914-1-9-1176268,Order,2024-10-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-08-09 00:00:00
230914-1-9-1176269,Order,2024-10-02 00:00:00,310015,ID002,WA001,"",102,9999A,ID010,14.999909280595118,2024-08-09 00:00:00
231061-1-4-1174284,Order,2024-07-08 00:00:00,310015,WA001,ID002,"",102,9999E,WA001,0.19994556835707158,2024-07-01 00:00:00
231061-1-4-1174284,Order,2024-07-09 00:00:00,310015,WA001,ID002,"",102,9999E,WA001,14.999909280595118,2024-07-01 00:00:00
231061-1-4-1174724,Order,2024-07-30 00:00:00,310015,WA001,ID002,"",102,9999E,WA001,14.999909280595118,2024-07-10 00:00:00
231061-1-5-1174725,Order,2024-08-02 00:00:00,310015,WA001,ID002,"",102,9999E,WA001,14.999909280595118,2024-07-10 00:00:00
231061-1-5-1175765,Order,2024-08-17 00:00:00,310015,WA001,ID002,"",102,9999E,WA001,14.999909280595118,2024-07-30 00:00:00
231061-1-6-1176862,Order,2024-09-23 00:00:00,310015,WA001,ID002,"",102,9999E,WA001,0.19994556835707158,2024-08-20 00:00:00
231061-1-6-1176862,Order,2024-09-24 00:00:00,310015,WA001,ID002,"",102,9999E,WA001,14.999909280595118,2024-08-20 00:00:00
231061-1-6-1179823,Order,2024-10-29 00:00:00,310015,WA001,ID002,"",102,9999E,WA001,14.999909280595118,2024-10-14 00:00:00
231071-1-4-1175764,Order,2024-08-14 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-07-30 00:00:00
231071-1-5-1176068,Order,2024-09-24 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-08-06 00:00:00
231071-1-5-1176864,Order,2024-09-28 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-08-20 00:00:00
231142-1-1-1174584,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-1-1174585,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-1-1174586,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-1-1174587,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-1-1174588,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-1-1174589,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-1-1174590,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-1-943099,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943100,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943101,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943102,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943103,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943104,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943105,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943106,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943107,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943108,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943109,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943110,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20,2024-06-20 00:00:00
231142-1-1-943111,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943112,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943113,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943114,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943115,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943116,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943117,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-1-943118,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-06-20 00:00:00
231142-1-2-1174591,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-2-1174592,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-2-1174593,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-2-1174594,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,20,2024-07-08 00:00:00
231142-1-2-1174595,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20,2024-07-08 00:00:00
231142-1-2-1174596,Order,2024-07-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2024-07-08 00:00:00
231142-1-2-1174596,Order,2024-08-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,19.980041730926242,2024-07-08 00:00:00
