Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO
29,2066,1,310086,1052512731,101,ID002,3139A-3140A-9999A,ID010,301001915
29,2069,1,310086,1052512731,101,ID002,3139A-3140A-9999A,ID010,301001916
29,2053,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001935
29,2051,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001936
29,2152,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001943
29,2072,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001944
29,2048,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001961
29,2045,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001962
29,2046,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001993
29,2045,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001994
29,2064,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002042
29,2054,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002043
29,2048,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002097
29,2046,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002098
29,2057,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002122
29,2072,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002123
29,2048,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002135
29,2054,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002136
29,2048,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002147
29,2048,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002148
29,2051,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002159
29,2053,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002160
29,2039,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002222
29,2052,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002223
29,2083,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002224
29,2128,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002225
29,2123,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002226
29,2070,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002227
29,2137,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002260
29,2125,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002261
29,2185,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002263
29,2161,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002264
29,2239,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002265
29,2203,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002266
29,2200,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002353
29,2125,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002354
29,2309,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002355
29,2191,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002356
29,2128,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002368
29,2123,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002369
29,2125,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002427
29,2121,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002428
29,2168,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002429
29,2127,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002430
29,2254,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002433
29,2133,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002434
29,2185,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002475
29,2136,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002477
29,2230,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002478
29,2126,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002479
29,2184,1,310086,1052512738,101,ID002,3139A-3140A-9999A,ID010,301002490
29,2204,1,310086,1052512738,101,ID002,3139A-3140A-9999A,ID010,301002558
29,2116,1,310086,1052512738,101,ID002,3139A-3140A-9999A,ID010,301002559
29,2225,1,310086,1052512738,101,ID002,3139A-3140A-9999A,ID010,301002568
29,2112,1,310086,1052512738,101,ID002,3139A-3140A-9999A,ID010,301002569
29,2222,1,310086,1052512738,101,ID002,3139A-3140A-9999A,ID010,301002575
29,2195,1,310086,1052512738,101,ID002,3139A-3140A-9999A,ID010,301002576
29,2139,1,310086,1052512738,101,ID002,3139A-3140A-9999A,ID010,301003841
29,2213,1,310086,1052512739,101,ID002,3139A-3140A-9999A,ID010,301002583
29,2156,1,310086,1052512739,101,ID002,3139A-3140A-9999A,ID010,301002584
29,2201,1,310086,1052512739,101,ID002,3139A-3140A-9999A,ID010,301002593
29,2133,1,310086,1052512739,101,ID002,3139A-3140A-9999A,ID010,301002594
29,2231,1,310086,1052512739,101,ID002,3139A-3140A-9999A,ID010,301002633
29,2137,1,310086,1052512739,101,ID002,3139A-3140A-9999A,ID010,301002634
29,2271,1,310086,1052512739,101,ID002,3139A-3140A-9999A,ID010,301002635
29,2144,1,310086,1052512739,101,ID002,3139A-3140A-9999A,ID010,301002636
29,2253,1,310086,1052512740,101,ID002,3139A-3140A-9999A,ID010,301002727
29,2109,1,310086,1052512740,101,ID002,3139A-3140A-9999A,ID010,301002728
29,2145,1,310086,1052512740,101,ID002,3139A-3140A-9999A,ID010,301002729
29,2157,1,310086,1052512740,101,ID002,3139A-3140A-9999A,ID010,301002730
29,2219,1,310086,1052512740,101,ID002,3139A-3140A-9999A,ID010,301002731
29,2120,1,310086,1052512740,101,ID002,3139A-3140A-9999A,ID010,301002732
29,2281,1,310086,1052512740,101,ID002,3139A-3140A-9999A,ID010,301002894
29,2231,1,310086,1052512740,101,ID002,3139A-3140A-9999A,ID010,301002895
29,2127,1,310086,1052512741,101,ID002,3139A-3140A-9999A,ID010,301002903
29,2240,1,310086,1052512741,101,ID002,3139A-3140A-9999A,ID010,301002904
29,2178,1,310086,1052512741,101,ID002,3139A-3140A-9999A,ID010,301002918
29,2109,1,310086,1052512741,101,ID002,3139A-3140A-9999A,ID010,301002919
29,2100,1,310086,1052512741,101,ID002,3139A-3140A-9999A,ID010,301002945
29,2081,1,310086,1052512741,101,ID002,3139A-3140A-9999A,ID010,301002946
29,2145,1,310086,1052512741,101,ID002,3139A-3140A-9999A,ID010,301002950
29,2102,1,310086,1052512741,101,ID002,3139A-3140A-9999A,ID010,301002951
29,2175,1,310086,1052512742,101,ID002,3139A-3140A-9999A,ID010,301002958
29,2199,1,310086,1052512742,101,ID002,3139A-3140A-9999A,ID010,301002961
29,2218,1,310086,1052512742,101,ID002,3139A-3140A-9999A,ID010,301002970
29,2131,1,310086,1052512742,101,ID002,3139A-3140A-9999A,ID010,301002971
29,2119,1,310086,1052512742,101,ID002,3139A-3140A-9999A,ID010,301002993
29,2167,1,310086,1052512742,101,ID002,3139A-3140A-9999A,ID010,301002994
29,2123,1,310086,1052512742,101,ID002,3139A-3140A-9999A,ID010,301002995
29,2117,1,310086,1052512742,101,ID002,3139A-3140A-9999A,ID010,301002996
29,2165,1,310086,1052512743,101,ID002,3139A-3140A-9999A,ID010,301003011
29,2121,1,310086,1052512743,101,ID002,3139A-3140A-9999A,ID010,301003012
29,2262,1,310086,1052512743,101,ID002,3139A-3140A-9999A,ID010,301003018
29,2161,1,310086,1052512743,101,ID002,3139A-3140A-9999A,ID010,301003019
29,2308,1,310086,1052512743,101,ID002,3139A-3140A-9999A,ID010,301003038
29,2145,1,310086,1052512743,101,ID002,3139A-3140A-9999A,ID010,301003039
29,2189,1,310086,1052512743,101,ID002,3139A-3140A-9999A,ID010,301003043
29,2147,1,310086,1052512743,101,ID002,3139A-3140A-9999A,ID010,301003044
29,2186,1,310086,1052512744,101,ID002,3139A-3140A-9999A,ID010,301003064
29,2162,1,310086,1052512744,101,ID002,3139A-3140A-9999A,ID010,301003065
29,2184,1,310086,1052512744,101,ID002,3139A-3140A-9999A,ID010,301003070
29,2143,1,310086,1052512744,101,ID002,3139A-3140A-9999A,ID010,301003071
29,2181,1,310086,1052512744,101,ID002,3139A-3140A-9999A,ID010,301003086
29,2181,1,310086,1052512744,101,ID002,3139A-3140A-9999A,ID010,301003106
29,2146,1,310086,1052512744,101,ID002,3139A-3140A-9999A,ID010,301003107
29,2222,1,310086,1052512745,101,ID002,3139A-3140A-9999A,ID010,301003119
29,2148,1,310086,1052512745,101,ID002,3139A-3140A-9999A,ID010,301003120
29,2216,1,310086,1052512745,101,ID002,3139A-3140A-9999A,ID010,301003132
29,2176,1,310086,1052512745,101,ID002,3139A-3140A-9999A,ID010,301003133
29,2164,1,310086,1052512745,101,ID002,3139A-3140A-9999A,ID010,301003143
29,2164,1,310086,1052512745,101,ID002,3139A-3140A-9999A,ID010,301003144
29,2197,1,310086,1052512745,101,ID002,3139A-3140A-9999A,ID010,301003166
29,2161,1,310086,1052512745,101,ID002,3139A-3140A-9999A,ID010,301003167
29,2236,1,310086,1052512746,101,ID002,3139A-3140A-9999A,ID010,301003184
29,2163,1,310086,1052512746,101,ID002,3139A-3140A-9999A,ID010,301003185
29,2221,1,310086,1052512746,101,ID002,3139A-3140A-9999A,ID010,301003189
29,2152,1,310086,1052512746,101,ID002,3139A-3140A-9999A,ID010,301003190
29,2242,1,310086,1052512746,101,ID002,3139A-3140A-9999A,ID010,301003255
29,2191,1,310086,1052512746,101,ID002,3139A-3140A-9999A,ID010,301003256
29,2176,1,310086,1052512746,101,ID002,3139A-3140A-9999A,ID010,301003276
29,2195,1,310086,1052512746,101,ID002,3139A-3140A-9999A,ID010,301003277
29,2187,1,310086,1052512747,101,ID002,3139A-3140A-9999A,ID010,301003284
29,2195,1,310086,1052512747,101,ID002,3139A-3140A-9999A,ID010,301003285
29,2268,1,310086,1052512747,101,ID002,3139A-3140A-9999A,ID010,301003291
29,2156,1,310086,1052512747,101,ID002,3139A-3140A-9999A,ID010,301003292
29,2210,1,310086,1052512747,101,ID002,3139A-3140A-9999A,ID010,301003303
29,2146,1,310086,1052512747,101,ID002,3139A-3140A-9999A,ID010,301003304
29,2176,1,310086,1052512747,101,ID002,3139A-3140A-9999A,ID010,301003306
29,2161,1,310086,1052512747,101,ID002,3139A-3140A-9999A,ID010,301003310
24,2037,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009248
24,2074,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009249
24,2154,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009250
24,2063,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009251
24,2186,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009290
24,2092,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009291
24,2142,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009303
24,2082,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009304
24,2150,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009312
24,2100,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009313
24,2135,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009326
24,2085,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009327
24,2154,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009441
24,2172,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009442
24,2083,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009512
24,2087,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009513
24,2120,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009514
24,2160,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009515
24,2095,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009516
24,2109,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009517
24,2183,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009518
24,2081,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009519
24,2102,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009545
24,2242,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009548
24,2192,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009565
24,2126,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009566
24,2126,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009567
24,2078,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009568
24,2125,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009570
24,2152,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009571
24,2145,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009595
24,2090,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009596
24,2151,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009606
24,2080,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009609
24,2172,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009620
24,2124,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009621
24,2080,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009622
24,2071,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009623
24,2110,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009626
24,2150,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009627
24,2173,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009643
24,2075,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009644
24,2092,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009662
24,2095,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009663
24,2088,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009775
24,823,0,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009839
23,2007,1,310086,1052513331,101,ID002,3139A-3140A-9999A,ID002,301010645
23,2002,1,310086,1052513331,101,ID002,3139A-3140A-9999A,ID002,301010646
23,2013,1,310086,1052513331,101,ID002,3139A-3140A-9999A,ID002,301010647
23,2002,1,310086,1052513331,101,ID002,3139A-3140A-9999A,ID002,301010648
23,1997,1,310086,1052513331,101,ID002,3139A-3140A-9999A,ID002,301010649
23,2177,1,310086,1052513331,101,ID002,3139A-3140A-9999A,ID002,301010650
23,2092,1,310086,1052513331,101,ID002,3139A-3140A-9999A,ID002,301010651
23,2040,1,310086,1052513331,101,ID002,3139A-3140A-9999A,ID010,301010643
23,2082,1,310086,1052513332,101,ID002,3139A-3140A-9999A,ID002,301010652
23,2254,1,310086,1052513332,101,ID002,3139A-3140A-9999A,ID002,301010653
23,2092,1,310086,1052513332,101,ID002,3139A-3140A-9999A,ID002,301010654
23,2098,1,310086,1052513332,101,ID002,3139A-3140A-9999A,ID002,301010655
23,2230,1,310086,1052513332,101,ID002,3139A-3140A-9999A,ID002,301010673
23,2075,1,310086,1052513332,101,ID002,3139A-3140A-9999A,ID002,301010674
23,2068,1,310086,1052513332,101,ID002,3139A-3140A-9999A,ID002,301010704
23,2068,1,310086,1052513332,101,ID002,3139A-3140A-9999A,ID002,301010705
23,1011,0,310086,1052513333,101,ID002,3139A-3140A-9999A,ID010,301010717
73,2755.75,1,310724,1012508310,101,WA002,3040A-3045A-9999A,WA007,300942424
73,2755.75,1,310724,1012508310,101,WA002,3040A-3045A-9999A,WA007,300942426
72,2755.75,1,310724,1012508405,101,WA002,3040A-3045A-9999A-9999C,WA007,300943285
72,2755.75,1,310724,1012508405,101,WA002,3040A-3045A-9999A-9999C,WA007,300943286
72,2755.75,1,310724,1012508405,101,WA002,3040A-3045A-9999A-9999C,WA007,300943292
72,2755.75,1,310724,1012508405,101,WA002,3040A-3045A-9999A-9999C,WA007,300943300
72,2755.75,1,310724,1012508405,101,WA002,3040A-3045A-9999A-9999C,WA007,300943305
72,2755.75,1,310724,1012508405,101,WA002,3040A-3045A-9999A-9999C,WA007,300943306
72,2755.75,1,310724,1012508405,101,WA002,3040A-3045A-9999A-9999C,WA007,300943326
72,2755.75,1,310724,1012508405,101,WA002,3040A-3045A-9999A-9999C,WA007,300943327
72,2755.75,1,310724,1012508406,101,WA002,3040A-3045A-9999A,WA007,300943328
72,2755.75,1,310724,1012508406,101,WA002,3040A-3045A-9999A,WA007,300943329
72,2755.75,1,310724,1012508406,101,WA002,3040A-3045A-9999A,WA007,300943330
72,2755.75,1,310724,1012508406,101,WA002,3040A-3045A-9999A,WA007,300943331
72,2755.75,1,310724,1012508406,101,WA002,3040A-3045A-9999A,WA007,300943350
72,2755.75,1,310724,1012508406,101,WA002,3040A-3045A-9999A,WA007,300943352
72,2755.75,1,310724,1012508406,101,WA002,3040A-3045A-9999A,WA007,300943376
72,2755.75,1,310724,1012508406,101,WA002,3040A-3045A-9999A,WA007,300943377
72,2755.75,1,310724,1012508417,101,WA002,3040A-3045A-3053A-9999A,WA007,300943982
72,2755.75,1,310724,1012508417,101,WA002,3040A-3045A-3053A-9999A,WA007,300943983
72,2755.75,1,310724,1012508417,101,WA002,3040A-3045A-3053A-9999A,WA007,300943984
72,2755.75,1,310724,1012508417,101,WA002,3040A-3045A-3053A-9999A,WA007,300944031
72,2755.75,1,310724,1012508417,101,WA002,3040A-3045A-3053A-9999A,WA007,300944032
72,2755.75,1,310724,1012508417,101,WA002,3040A-3045A-3053A-9999A,WA007,300944033
72,2755.75,1,310724,1012508417,101,WA002,3040A-3045A-3053A-9999A,WA007,300944034
72,2755.75,1,310724,1012508417,101,WA002,3040A-3045A-3053A-9999A,WA007,300944035
72,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944039
72,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944040
72,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944041
72,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944042
72,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944082
72,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944083
72,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944084
72,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944085
72,2755.75,1,310724,1012508419,101,WA002,3040A-3045A-3053A-3055A-9999A,WA007,300944114
72,2755.75,1,310724,1012508419,101,WA002,3040A-3045A-3053A-3055A-9999A,WA007,300944115
72,2755.75,1,310724,1012508419,101,WA002,3040A-3045A-3053A-3055A-9999A,WA007,300944116
61,2755.75,1,310724,1012509508,101,WA002,3040A-3045A-3053A-9999A,WA007,300958931
61,2755.75,1,310724,1012509508,101,WA002,3040A-3045A-3053A-9999A,WA007,300958932
61,2755.75,1,310724,1012509508,101,WA002,3040A-3045A-3053A-9999A,WA007,300958933
61,2755.75,1,310724,1012509508,101,WA002,3040A-3045A-3053A-9999A,WA007,300958935
61,2755.75,1,310724,1012509508,101,WA002,3040A-3045A-3053A-9999A,WA007,300958952
61,2755.75,1,310724,1012509508,101,WA002,3040A-3045A-3053A-9999A,WA007,300958953
61,2755.75,1,310724,1012509508,101,WA002,3040A-3045A-3053A-9999A,WA007,300958957
61,2755.75,1,310724,1012509508,101,WA002,3040A-3045A-3053A-9999A,WA007,300958960
59,2755.75,1,310724,1012509703,101,WA002,3040A-3045A-3053A-9999A,WA007,300960806
59,2755.75,1,310724,1012509703,101,WA002,3040A-3045A-3053A-9999A,WA007,300960807
59,2755.75,1,310724,1012509703,101,WA002,3040A-3045A-3053A-9999A,WA007,300960808
59,2755.75,1,310724,1012509703,101,WA002,3040A-3045A-3053A-9999A,WA007,300961397
59,2755.75,1,310724,1012509703,101,WA002,3040A-3045A-3053A-9999A,WA007,300961398
59,2755.75,1,310724,1012509703,101,WA002,3040A-3045A-3053A-9999A,WA007,300961400
59,2755.75,1,310724,1012509703,101,WA002,3040A-3045A-3053A-9999A,WA007,300961402
59,2755.75,1,310724,1012509703,101,WA002,3040A-3045A-3053A-9999A,WA007,300961403
57,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963902
57,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963906
57,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963918
57,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963922
57,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963951
57,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963952
57,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963953
57,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963962
45,2755.75,1,310724,1012511104,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,300980200
45,2755.75,1,310724,1012511104,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,300980201
45,2755.75,1,310724,1012511104,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,300980242
45,2755.75,1,310724,1012511104,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,300980243
45,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980244
45,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980245
45,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980246
45,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980247
45,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980250
45,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980251
45,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980372
45,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980739
45,2755.75,1,310724,1012511106,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980740
45,2755.75,1,310724,1012511106,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980741
45,2755.75,1,310724,1012511106,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980778
45,2755.75,1,310724,1012511106,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980779
45,2755.75,1,310724,1012511106,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980784
45,2755.75,1,310724,1012511106,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980785
45,2755.75,1,310724,1012511106,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980786
45,2755.75,1,310724,1012511106,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980787
45,2755.75,1,310724,1012511107,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980798
45,2755.75,1,310724,1012511107,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980799
45,2755.75,1,310724,1012511107,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980800
45,2755.75,1,310724,1012511107,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980805
45,2755.75,1,310724,1012511107,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980806
45,2755.75,1,310724,1012511107,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980807
45,2755.75,1,310724,1012511107,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980808
45,2755.75,1,310724,1012511107,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980810
45,2755.75,1,310724,1012511108,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980811
45,2755.75,1,310724,1012511108,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980812
45,2755.75,1,310724,1012511108,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980848
45,2755.75,1,310724,1012511108,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980849
45,2755.75,1,310724,1012511108,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980850
45,2755.75,1,310724,1012511108,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980851
45,2755.75,1,310724,1012511108,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980858
45,2755.75,1,310724,1012511108,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980859
45,2755.75,1,310724,1012511109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980862
45,2755.75,1,310724,1012511109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980863
45,2755.75,1,310724,1012511109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980864
45,2755.75,1,310724,1012511109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980865
45,2755.75,1,310724,1012511110,101,WA002,3040A-3041A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,300980991
44,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981623
44,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981624
44,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981625
44,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981626
44,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981627
44,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300982222
44,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300982223
44,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300982225
42,2755.75,1,310724,1012511403,101,WA002,3040A-3045A-3053A-9999A,WA007,300984244
42,2755.75,1,310724,1012511403,101,WA002,3040A-3045A-3053A-9999A,WA007,300984254
42,2755.75,1,310724,1012511403,101,WA002,3040A-3045A-3053A-9999A,WA007,300984255
42,2755.75,1,310724,1012511403,101,WA002,3040A-3045A-3053A-9999A,WA007,300984291
42,2755.75,1,310724,1012511403,101,WA002,3040A-3045A-3053A-9999A,WA007,300984294
42,2755.75,1,310724,1012511403,101,WA002,3040A-3045A-3053A-9999A,WA007,300984295
42,2755.75,1,310724,1012511403,101,WA002,3040A-3045A-3053A-9999A,WA007,300984297
42,2755.75,1,310724,1012511403,101,WA002,3040A-3045A-3053A-9999A,WA007,300984310
42,2755.75,1,310724,1012511405,101,WA002,3040A-3045A-3053A-9999A,WA007,300984390
